"dataset string","id string","messages list","direction string","metadata dict"
"madar","madar_342","[{""content"": ""ترجم من الفصحى للدارجة: لقد كنت محظوظاً حقاً لحصولي على تذكرة هذه الليلة . فأنا لم أصل إلى المدينة حتى الساعة الثالثة عصراً ."", ""role"": ""user""},{""content"": ""عندي الزهر لقيت تذكرة لهاد العشية. ماوصلت للمدينة حتى لتلاتة ديال الزوال."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_41110","[{""content"": ""ترجم من الفصحى للدارجة: افتح الثلاجة"", ""role"": ""user""},{""content"": ""حلّ التلّاجا"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_4636","[{""content"": ""ترجم من الفصحى للدارجة: أود بعض القهوة"", ""role"": ""user""},{""content"": ""بغيت شي قهوة."", ""role"": ""assistant""}]","msa_dr","null"
"doda_multi_turns","doda_multi_turns_94","[{""content"": ""ترجم من الفصحى للدارجة: لا يعمل"", ""role"": ""user""},{""content"": ""ماخدّامش"", ""role"": ""assistant""},{""content"": ""ترجم: نعم، سيكون للكوكتيل."", ""role"": ""user""},{""content"": ""أياه, غادي إكون علا حساب لكوكتل."", ""role"": ""assistant""},{""content"": ""ترجم: يا إلهي! حقًا؟"", ""role"": ""user""},{""content"": ""يا ربّي! واش بصّح?"", ""role"": ""assistant""}]","msa_dr","null"
"madar_multi_turns","madar_multi_turns_960","[{""content"": ""ترجم من الفصحى للدارجة: من فضلك أبلغنا برسالة عندما يفتح أحدها ."", ""role"": ""user""},{""content"": ""عافاك عيط لينا منين تخوى شي واحدة."", ""role"": ""assistant""},{""content"": ""ترجم: ما هو رسم الخدمة ؟"", ""role"": ""user""},{""content"": ""بشحال هاد الخديما؟"", ""role"": ""assistant""},{""content"": ""ترجم: أهذه هي الحافلة ؟"", ""role"": ""user""},{""content"": ""واش هادا هو الطوبيس؟"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_7068","[{""content"": ""ترجم من الفصحى للدارجة: لم تأتى عقبتي بعد ."", ""role"": ""user""},{""content"": ""ماعطاونيش الديسير."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_26878","[{""content"": ""ترجم من الفصحى للدارجة: كيف حالك هذا المساء؟"", ""role"": ""user""},{""content"": ""كيف راك هاد لعشييا"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_10420","[{""content"": ""ترجم من الفصحى للدارجة: نعم . أية خدمة ؟"", ""role"": ""user""},{""content"": ""نعم، نقدر نعاونك؟"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_11646","[{""content"": ""ترجم من الفصحى للدارجة: هل تتمنى أن أعقد أي صفقة أخرى ؟"", ""role"": ""user""},{""content"": ""واش بغيتي تعاود شي معاملة أخرى؟"", ""role"": ""assistant""}]","msa_dr","null"
"doda_multi_turns","doda_multi_turns_3820","[{""content"": ""ترجم من الفصحى للدارجة: أليس هناك طريقة أخرى؟"", ""role"": ""user""},{""content"": ""واش ماكايناش حتا شي طاريقا خرا?"", ""role"": ""assistant""},{""content"": ""ترجم: يا لا!"", ""role"": ""user""},{""content"": ""ألا !"", ""role"": ""assistant""},{""content"": ""ترجم: أنا في ورطة"", ""role"": ""user""},{""content"": ""حريرتي حريرا"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_5812","[{""content"": ""ترجم من الفصحى للدارجة: أنا أقدر هذا إذا أخبرتني متى سننزل ."", ""role"": ""user""},{""content"": ""مادا بيا إلا وريتيني وقتاش النزول."", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_4480","[{""content"": ""ترجم من الفصحى للدارجة: أيمكنني ترك السيارة في مطار "" لاجارديا "" ؟"", ""role"": ""user""},{""content"": ""واخا نخلي الطوموبيل ف ماطار لا غوارديا؟"", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_33334","[{""content"": ""ترجم من الفصحى للدارجة: أين يؤلمك؟"", ""role"": ""user""},{""content"": ""فين كايعطيك الصداع?"", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_21394","[{""content"": ""ترجم من الفصحى للدارجة: ولكن لا يزال هناك شوكولاتة، هل تريد بعض؟"", ""role"": ""user""},{""content"": ""والاكين مازال كاين شوكلات, بغيتي شوييا?"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_8952","[{""content"": ""ترجم من الفصحى للدارجة: طول الصندوق خمسة وستون سنتيمترا وعرضه ثلاثين سنتيمترا وارتفاعه ثمانية عشر سنتيمترا ."", ""role"": ""user""},{""content"": ""العلبة فيها خمسة و ستين سنتمتر فالطول، تلاتين سنتمتر فالعرض، و تمنطاش سنتمتر فالارتفاع."", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_5062","[{""content"": ""ترجم من الفصحى للدارجة: هل يمكنني شرب شيء قبل الوجبة ، من فضلك ؟"", ""role"": ""user""},{""content"": ""واش يمكن لي نشرب شي حاجة قبل الوجبة، عافاك؟"", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_18076","[{""content"": ""ترجم من الفصحى للدارجة: أنا مشغول قليلاً"", ""role"": ""user""},{""content"": ""أنا مشغول شوييّا دابا"", ""role"": ""assistant""}]","msa_dr","null"
"madar_few_shot","madar_few_shot_1332","[{""content"": ""ترجم من الفصحى للدارجة: استدع شخصاً يتحدث اليابانية . <|assistant|> عيط على شي واحد كا يهدر باليابانية. <|user|> ترجم من الفصحى للدارجة: سأقيم حفلاً . أتمنى أن تأتي . <|assistant|> داير حفلة . نتمنى تحضر. <|user|> ترجم من الفصحى للدارجة: من فضلك استخدمها كصينية ؟ <|assistant|> عافاك خدمو بحال صينية. <|user|> ترجم من الفصحى للدارجة: هل عندكم حمام سباحة في هذا الفندق ؟"", ""role"": ""user""},{""content"": ""واش عندك مسبح فهاد الأوطيل؟"", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_14566","[{""content"": ""ترجم من الفصحى للدارجة: أحتاج إلى مفتاح آخر"", ""role"": ""user""},{""content"": ""خاسني ساروت خرا"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_5954","[{""content"": ""ترجم من الفصحى للدارجة: هل أستطيع أعادتها إلي مدينة أخري ؟"", ""role"": ""user""},{""content"": ""واخا نرجعها ل شي مدينا آخرا؟"", ""role"": ""assistant""}]","msa_dr","null"
"doda_multi_turns","doda_multi_turns_3982","[{""content"": ""ترجم من الفصحى للدارجة: هذه هي المرة الأولى التي أطير فيها ولست متأكداً مما يجب أن أتوقعه."", ""role"": ""user""},{""content"": ""هادي أوال مرا غادي نسافر ف طيّارا أُ مامتأكدش أش غادي نتوقع."", ""role"": ""assistant""},{""content"": ""ترجم: ربما مطعم؟"", ""role"": ""user""},{""content"": ""إمكن ماطعام?"", ""role"": ""assistant""},{""content"": ""ترجم: أنا نادم عليه"", ""role"": ""user""},{""content"": ""أنا نادم علا هادشي"", ""role"": ""assistant""}]","msa_dr","null"
"madar_multi_turns","madar_multi_turns_1578","[{""content"": ""ترجم من الفصحى للدارجة: أود طبع نسختين من هذه الصورة السلبية ، من فضلك ."", ""role"": ""user""},{""content"": ""بغيت جوج تصاور من هاد النيغاتيف، عافاك."", ""role"": ""assistant""},{""content"": ""ترجم: أنا قادم ."", ""role"": ""user""},{""content"": ""أنا جاي."", ""role"": ""assistant""},{""content"": ""ترجم: هل يمكنك أن تغير هذه الفاتورة التي بخمسين دولار إلى عشر فواتير كل واحدة بخمسة دولارات ؟"", ""role"": ""user""},{""content"": ""تقدر تحول هاد الورقة ديال خمسين دولار لعشرة ديال الخمساوات؟"", ""role"": ""assistant""}]","msa_dr","null"
"flores+_few_shot","flores+_few_shot_214","[{""content"": ""ترجم من الفصحى للدارجة: يتم وضع السّلالم الحجريّة بامتداد معظم المسار، وتوفّر الكابلات الفولاذية في الأقسام الأكثر انحداراً متكأً داعماً. <|assistant|> كيتحطو السلالم دلحجر على طول معظم الطريق، وكتتوفر الكابلات الفولاذية في الأقسام اللي منحدرة بزاف. <|user|> ترجم من الفصحى للدارجة: يتبع المتابعون طريقة معينة في الحياة، أو ممارسات الهدف منها هو تعزيز تلك التجارب. <|assistant|> كيتبعو المتابعين طريقة معينة في الحياة، أو ممارسات الهدف منها هو تعزيز ديك التجارب. <|user|> ترجم من الفصحى للدارجة: قال الباحث في خدمة أبحاث ""ريفت فالي"" في إثيوبيا والمؤلف الشريك في الدراسة، ""برهان أسفاو"":-""يعني ذلك أنه يجب إعادة كل شيء كما كان"". <|assistant|> قال الباحث ف ريفت فالي ريسورش سيرفايس فإيثوبيا و المؤلف المشارك فالدراسة ديال بيرهان أسفاو بلي خاص ""كلشي يرجع لبلاصتو"" . <|user|> ترجم من الفصحى للدارجة: طورت سان فرانسيسكو بنيةً تحتيةً سياحيةً كبيرةً مع العديد من الفنادق والمطاعم ومرافق المؤتمرات من الطراز الأوّلِ."", ""role"": ""user""},{""content"": ""طورات سان فرانسيسكو بنية تحتية سياحية كبيرة فيها بزاف دلوطيلات والريسطورات وبلايص واعرة دلمؤتمرات."", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_12174","[{""content"": ""ترجم من الفصحى للدارجة: حسناً ، يبدو ضيقاً إلى حد ما من عند الأكتاف ."", ""role"": ""user""},{""content"": ""مزيان، كيبان ضيق من لكتاف."", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_38","[{""content"": ""ترجم من الفصحى للدارجة: معذرة ، لكن هل ممكن من فضلك أن ترني كيفية استخدام الدش ؟"", ""role"": ""user""},{""content"": ""اسمح ليا، واش تقدر توريني كيفاش نستعمل هاد الحمام؟"", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_36946","[{""content"": ""ترجم من الفصحى للدارجة: فاتني الحافلة"", ""role"": ""user""},{""content"": ""مشا عليا طوبيس"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_12550","[{""content"": ""ترجم من الفصحى للدارجة: في حالتي ، غالباً ما يكون من أجل العمل ونادراً ما يكون للاستمتاع ."", ""role"": ""user""},{""content"": ""في الحالة ديالي، راه غالبا على الخدمة، قليل للمتعة."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_18274","[{""content"": ""ترجم من الفصحى للدارجة: ذهب للصيد"", ""role"": ""user""},{""content"": ""مشا كايصيّد"", ""role"": ""assistant""}]","msa_dr","null"
"flores+","flores+_2458","[{""content"": ""ترجم من الفصحى للدارجة: خلال القرن الثامن عشر، وجدت كمبوديا نفسها محاصرة بين جارتين قويتين؛ وهما: تايلاند و فيتنام."", ""role"": ""user""},{""content"": ""خلال القرن الثمنتاش، لقات كمبوديا راسها محاصرة بين جوج جيرات قويين؛ وهما: تايلاند وفيتنام."", ""role"": ""assistant""}]","msa_dr","null"
"doda_few_shot","doda_few_shot_454","[{""content"": ""ترجم من الفصحى للدارجة: نحن نفقد جميع معالمه <|assistant|> كانخاسرو ڭاع لماعاليم ديالها <|user|> ترجم من الفصحى للدارجة: هل لديك أي أطفال؟ <|assistant|> عندك شي دراري? <|user|> ترجم من الفصحى للدارجة: عندما يسكر الناس، لن يهتموا بأسناني <|assistant|> منين كايسكر بنادم, ماغايهتمش ب سناني <|user|> ترجم من الفصحى للدارجة: سأأخذ قيلولتي حينها"", ""role"": ""user""},{""content"": ""هاني غانتكّا شويا"", ""role"": ""assistant""}]","msa_dr","null"
"doda_multi_turns","doda_multi_turns_4720","[{""content"": ""ترجم من الفصحى للدارجة: هل يعض كلبك؟"", ""role"": ""user""},{""content"": ""واش لكلب ديالك كايعض?"", ""role"": ""assistant""},{""content"": ""ترجم: سننتهي هناك"", ""role"": ""user""},{""content"": ""غانختموها لهيه"", ""role"": ""assistant""},{""content"": ""ترجم: على الأقل شخص يمكنه أن يزودنا بالمعدات"", ""role"": ""user""},{""content"": ""عال أقال شي حاد لي غادي إجهّزنا"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_6500","[{""content"": ""ترجم من الفصحى للدارجة: حافلة ؟ أعتقد أنك تقصد سيارة ليموزين لتقلك إلى الفندق . إلى أي فندق أنت ذاهب ؟"", ""role"": ""user""},{""content"": ""طوبيس؟ كنضن كاتقصد الليموزين اللي توصلك للأوطيل. اشمن أوطيل غادي ليه؟"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_15528","[{""content"": ""ترجم من الفصحى للدارجة: لما لا تتوقف هنا لفترة محدودة ؟"", ""role"": ""user""},{""content"": ""علاش ما توقفشي شوية؟"", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_11398","[{""content"": ""ترجم من الفصحى للدارجة: كل شيء مثالي"", ""role"": ""user""},{""content"": ""كولشي هووّا هاداك"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_5824","[{""content"": ""ترجم من الفصحى للدارجة: نعم قطعة صغيرة . ياه ، لقد سقطت مني الشوكة . أرجو المعذرة ."", ""role"": ""user""},{""content"": ""واخا، غير واحد الشوية. اووه طيحت الفرشيطة ديالي. سمح ليا."", ""role"": ""assistant""}]","msa_dr","null"
"madar_few_shot","madar_few_shot_370","[{""content"": ""ترجم من الفصحى للدارجة: إنه آخر شخص يكذب . <|assistant|> آخر واحد يقدر يكدب. <|user|> ترجم من الفصحى للدارجة: أحلاماً سعيدة . <|assistant|> تصبح على خير. <|user|> ترجم من الفصحى للدارجة: سأبحث عنه في هذا الكتاب . <|assistant|> بغيت نشوف واش نقدر نلقاه فهاد الكتاب. <|user|> ترجم من الفصحى للدارجة: أين أقرب حائك للفساتين ؟"", ""role"": ""user""},{""content"": ""فين جات الخياطة القريبة من هنا؟"", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_17344","[{""content"": ""ترجم من الفصحى للدارجة: نعم، إنه جميل جدًا."", ""role"": ""user""},{""content"": ""أه راه زويين بزاف"", ""role"": ""assistant""}]","msa_dr","null"
"flores+","flores+_682","[{""content"": ""ترجم من الفصحى للدارجة: جزيئات الماء تُشكل جلداً غير مرئي على سطح الماء مما يسمح لأشياء بالطفو على سطح الماء مثل الإبرة."", ""role"": ""user""},{""content"": ""جزيئات الماء كتشكل واحد الجلد ماكيبانش فوق الما كيسمح لأشياء فحال الإبرة بالش تعوم على وجه الما."", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_4084","[{""content"": ""ترجم من الفصحى للدارجة: حسناً ، حوالي خمسة عشرة دقيقة سيراً على الأقدام ."", ""role"": ""user""},{""content"": ""تقريبا خمسين دقيقة على الرجلين ."", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_2112","[{""content"": ""ترجم من الفصحى للدارجة: إنني أعيد تخطيط المطبخ ؟"", ""role"": ""user""},{""content"": ""كا نعاود نقاد الكوزينة."", ""role"": ""assistant""}]","msa_dr","null"
"madar_few_shot","madar_few_shot_1618","[{""content"": ""ترجم من الفصحى للدارجة: متى كان آخر حيض لك ؟ <|assistant|> وقتاش آخر مرة جاك دم الحيض؟ <|user|> ترجم من الفصحى للدارجة: إنها بتسع وتسعين . أريد أن أنفق حوالي تسعة وتسعين دولاراً . <|assistant|> هي تسعود وتسعين. بغيت نصرف تقريبا تسعود وتسعين دولار. <|user|> ترجم من الفصحى للدارجة: نعم . هذا مفتاح حجرتي . <|assistant|> نعم. هادا ساروت الغرفة ديالي. <|user|> ترجم من الفصحى للدارجة: هل سيشتغل هذا على مائة فولت ؟"", ""role"": ""user""},{""content"": ""واش هاد الشي غادي يمشي على مية فولت؟"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_15756","[{""content"": ""ترجم من الفصحى للدارجة: هل يمكن أن أحجز ؟"", ""role"": ""user""},{""content"": ""واش يمكن ليا ندير الحجز؟"", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_17836","[{""content"": ""ترجم من الفصحى للدارجة: انسَه."", ""role"": ""user""},{""content"": ""نسا."", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_3980","[{""content"": ""ترجم من الفصحى للدارجة: هل لي في سمكة موسى وبعض الأرغفة الملفوفة ."", ""role"": ""user""},{""content"": ""ممكن تجيب ليا الحوت مسلوق و الخبز؟"", ""role"": ""assistant""}]","msa_dr","null"
"flores+","flores+_4066","[{""content"": ""ترجم من الفصحى للدارجة: التصميم التفاعلي يتطلب أن تعيد تقييم افتراضاتك عن الإنتاج الإعلامي وأن تفكر بأساليب خارجة عن المألوف."", ""role"": ""user""},{""content"": ""التصميم التفاعلي كيتطلب أنك تعاود تقييم لافتراضات ديالك على الإنتاج الإعلامي وتتعلم أنك تفكر بأساليب خارجة على المعتاد."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_36244","[{""content"": ""ترجم من الفصحى للدارجة: سأنادي المضيفة عندما تمر"", ""role"": ""user""},{""content"": ""غادي نڭولها لموضيفا منين دوز"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_10614","[{""content"": ""ترجم من الفصحى للدارجة: نسيتها عندما كنت أتسوق من حوالي عشر دقائق ."", ""role"": ""user""},{""content"": ""نسيتو ملي كنت كانتقدا. جايا ل شي قسماين دابا."", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_2260","[{""content"": ""ترجم من الفصحى للدارجة: تركت معطفي هنا ."", ""role"": ""user""},{""content"": ""خليت كبوطي هنا."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_17284","[{""content"": ""ترجم من الفصحى للدارجة: ولكن بما أنني شخص مُحِب للطعام، أميل إلى تناول الكرواسون كثيرًا!"", ""role"": ""user""},{""content"": ""والاكين حيت أنا طمّاع شوييا, راه كانميل ناكول كاراواسا بزاف"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_4664","[{""content"": ""ترجم من الفصحى للدارجة: هل يمكنك تزكية نوع رخيص من الخمور ؟"", ""role"": ""user""},{""content"": ""يمكن ليك توصي ليا بشي خمر يكون رخيص شوية؟"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_2360","[{""content"": ""ترجم من الفصحى للدارجة: سوف يغشى علىّ ."", ""role"": ""user""},{""content"": ""أنا غادي نسخف."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_2866","[{""content"": ""ترجم من الفصحى للدارجة: لقد كنت أراقب الناس حول المسبح لمدة يومين"", ""role"": ""user""},{""content"": ""يوماين وانا كانشوف ناس حدا لا پيسسين"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_13132","[{""content"": ""ترجم من الفصحى للدارجة: أريد حقيبة أرخص سعرا ."", ""role"": ""user""},{""content"": ""بغيت شي صاك ارخيص."", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_10132","[{""content"": ""ترجم من الفصحى للدارجة: لا يفوتك إحضار جواز سفرك معك ."", ""role"": ""user""},{""content"": ""ماتنساش دي معاك لباسبور ديالك."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_8092","[{""content"": ""ترجم من الفصحى للدارجة: على جانبك؟"", ""role"": ""user""},{""content"": ""من جيهتك?"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_8146","[{""content"": ""ترجم من الفصحى للدارجة: هل من المناسب أن نتناول وجبة خفيفة ؟"", ""role"": ""user""},{""content"": ""واش ماشي مشكل ناخدو غير وجبة خفيفة؟"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_7118","[{""content"": ""ترجم من الفصحى للدارجة: متى تكون المقاعد متاحة عندكم ؟"", ""role"": ""user""},{""content"": ""وقتاش ايكونو لبلايص خاويين؟"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_13430","[{""content"": ""ترجم من الفصحى للدارجة: ما مدي الأمان ؟"", ""role"": ""user""},{""content"": ""امن لأي درجة؟"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_198","[{""content"": ""ترجم من الفصحى للدارجة: آسف ، هذا هو نوع الغرف الذي لدينا ."", ""role"": ""user""},{""content"": ""سمح لي، هادا هو النوع ديال الغرف لي عندنا."", ""role"": ""assistant""}]","msa_dr","null"
"madar_few_shot","madar_few_shot_190","[{""content"": ""ترجم من الفصحى للدارجة: أود الحصول على نسختين بخلفية قاتمة من هذه الصور السلبية ، من فضلك . <|assistant|> بغيت جوج طبعات بلمسة مخدومة لهاد النيغاتيف، عافاك. <|user|> ترجم من الفصحى للدارجة: سوف يغشى علىّ . <|assistant|> أنا غادي نسخف. <|user|> ترجم من الفصحى للدارجة: أي القطارات يتجه إلى وول ستريت ؟ <|assistant|> إنا قطار غادي لوول ستريت؟ <|user|> ترجم من الفصحى للدارجة: سيتكلف إصلاحه ثلاثمائة دولار ."", ""role"": ""user""},{""content"": ""غادي يكلف تقريبا تلتمية دولار باش يتصلح."", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_786","[{""content"": ""ترجم من الفصحى للدارجة: أريد أن أشتري اثنين من بضائعكم الإقليمية المميزة ."", ""role"": ""user""},{""content"": ""بغيت نشري واحدة من الاختصاصات الإقليمية ديالك."", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_11482","[{""content"": ""ترجم من الفصحى للدارجة: أنا سعيد جداً لأنني كنت أتناول وجبات على الطريقة الغربية منذ أن غادرت طوكيو ."", ""role"": ""user""},{""content"": ""انا فرحان حيت كانستعمل الأسلوب الغربي مني مشيت من طوكيو."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_2704","[{""content"": ""ترجم من الفصحى للدارجة: هو قصير"", ""role"": ""user""},{""content"": ""هووّا قصير"", ""role"": ""assistant""}]","msa_dr","null"
"doda_few_shot","doda_few_shot_28","[{""content"": ""ترجم من الفصحى للدارجة: يوميًا <|assistant|> كولّا نهار <|user|> ترجم من الفصحى للدارجة: أنا ذاهب للتسوق الآن <|assistant|> غانمشي نتقدّا دابا <|user|> ترجم من الفصحى للدارجة: أنا أغسل الأطباق <|assistant|> كانغسل لمّاعن <|user|> ترجم من الفصحى للدارجة: هذا الصابون اليدوي جيد"", ""role"": ""user""},{""content"": ""هاد الصابونا زوينا"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_15458","[{""content"": ""ترجم من الفصحى للدارجة: من فضلك انقلني إلى غرفة أخرى ."", ""role"": ""user""},{""content"": ""عافاك بدلني لغرفة مختلفة."", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_1928","[{""content"": ""ترجم من الفصحى للدارجة: هل ترغب في القهوة أم الشاي ؟"", ""role"": ""user""},{""content"": ""بغيتي قهوا ولا أتاي؟"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_5958","[{""content"": ""ترجم من الفصحى للدارجة: ستكون المائدة جاهزة ؟"", ""role"": ""user""},{""content"": ""وقتاش غادي تخوا شي طابلا؟"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_11972","[{""content"": ""ترجم من الفصحى للدارجة: كيف يمكنني الذهاب إلى المتحف ؟"", ""role"": ""user""},{""content"": ""يمكن ليك توريني الطريق اللي كتوصل نالمتحف؟"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_9732","[{""content"": ""ترجم من الفصحى للدارجة: حسناً ، سأرسل لك الإعلان حالا ."", ""role"": ""user""},{""content"": ""واخا. قريب نصيفط ليك الاشعار."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_25156","[{""content"": ""ترجم من الفصحى للدارجة: هل لديكم شيء أرخص"", ""role"": ""user""},{""content"": ""عندك شي حاجة رخص"", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_26812","[{""content"": ""ترجم من الفصحى للدارجة: من فضلك أعطني ذلك الشيء"", ""role"": ""user""},{""content"": ""عطيني ديك لعيبا عافاك"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_3302","[{""content"": ""ترجم من الفصحى للدارجة: نعم , بعض حجراتنا تطل على حديقة , لكنها مكلفة كثيرا ."", ""role"": ""user""},{""content"": ""اه، كاينين عندنا دي شومبر كايطلو على الجرضا، ولاكن غاليين."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_27520","[{""content"": ""ترجم من الفصحى للدارجة: آسف الشيف!"", ""role"": ""user""},{""content"": ""السموحات أ شف!"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_3540","[{""content"": ""ترجم من الفصحى للدارجة: أنا متأكد أني أعطيتك ورقة فئة خمسين دولاراً ."", ""role"": ""user""},{""content"": ""أنا متأكد باللي اعطيتك ورقة ديال خمسين دولار."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_16372","[{""content"": ""ترجم من الفصحى للدارجة: هل هذا السيد محمد؟"", ""role"": ""user""},{""content"": ""واش هادا سيمحمد؟"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_11920","[{""content"": ""ترجم من الفصحى للدارجة: نبيذ أبيض ، من فضلك ."", ""role"": ""user""},{""content"": ""بغيت لفا بلو، عفاك."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_3418","[{""content"": ""ترجم من الفصحى للدارجة: قريبًا، لن نكون فقراء بعد الآن!"", ""role"": ""user""},{""content"": ""قاريبان, ماغاديش نبقاو فوقاراء!"", ""role"": ""assistant""}]","msa_dr","null"
"doda_few_shot","doda_few_shot_1588","[{""content"": ""ترجم من الفصحى للدارجة: افهمني <|assistant|> فهمني <|user|> ترجم من الفصحى للدارجة: ذهب للتخييم في الجبال <|assistant|> مشا يخيّم ف الجبال <|user|> ترجم من الفصحى للدارجة: أنت تتحدث الإنجليزية بطلاقة جداً. <|assistant|> كاتهدر ل أنڭلايس مزيان. <|user|> ترجم من الفصحى للدارجة: افعل شيئًا."", ""role"": ""user""},{""content"": ""دير شي حاجة."", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_11640","[{""content"": ""ترجم من الفصحى للدارجة: هل ثمة بار قريب أستطيع الذهاب إليه لتناول مشروب ؟"", ""role"": ""user""},{""content"": ""كاين شي بار قريب من هنا نمشي نشرب شي كوييس؟"", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_27736","[{""content"": ""ترجم من الفصحى للدارجة: أكره الذهاب إلى طبيب الأسنان"", ""role"": ""user""},{""content"": ""كانكره نمشي عند الطبيب ديال السنان"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_11936","[{""content"": ""ترجم من الفصحى للدارجة: هل يمكنك أن تتوقف هنا ؟"", ""role"": ""user""},{""content"": ""ممكن تحبس هنا؟"", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_7792","[{""content"": ""ترجم من الفصحى للدارجة: أود استئجار سيارة"", ""role"": ""user""},{""content"": ""بغيت نكري شي طوموبيل"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_4444","[{""content"": ""ترجم من الفصحى للدارجة: أنا آسف . لقد بيعت كلها ."", ""role"": ""user""},{""content"": ""سمح ليا تباعو."", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_8262","[{""content"": ""ترجم من الفصحى للدارجة: ماذا ستعرضه الأسبوع المقبل من فضلك ؟"", ""role"": ""user""},{""content"": ""اشنو غادي تعرض الأسبوع الجاي، عافاك؟"", ""role"": ""assistant""}]","msa_dr","null"
"doda_few_shot","doda_few_shot_202","[{""content"": ""ترجم من الفصحى للدارجة: يمكننا تحديد موعد للاجتماع. <|assistant|> إمكان لينا نبلانيو شي جتيماع. <|user|> ترجم من الفصحى للدارجة: متى الزفاف <|assistant|> إمتا كاين لعرس? <|user|> ترجم من الفصحى للدارجة: أقترح أن نعطي هذه المجموعة الأبيض، والبني لهذه المجموعة الأخرى <|assistant|> كانقتاراح نعتيو لهاد لماجموعا لبياد, أُ لمجموعا لوخرا لقهوي <|user|> ترجم من الفصحى للدارجة: هل هذا موعد مهم جدًا بالنسبة لك؟"", ""role"": ""user""},{""content"": ""واش هادا ماوعيد موهيم بناسبا ليك?"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_10450","[{""content"": ""ترجم من الفصحى للدارجة: إنه مملوء لا شيء يمكن أن نفعله ."", ""role"": ""user""},{""content"": ""راه عامر. ماعندنا مانديرو."", ""role"": ""assistant""}]","msa_dr","null"
